Name;brand;Price;historical_sold;Score;view_count;Category;Image;Platform;URL;rating_star;shop_location
กระจก Olympus รุ่น OM-D / E-M10 I Mark II III IV / EM5 Mark II กระจกกันรอย ฟิล์มกันรอย กระจกนิรภัย ฟิล์มกระจก กล้อง เคส;No Brand(ไม่มียี่ห้อ);84.0;91;16;18;กล้อง;https://cf.shopee.co.th/file/a7143179055be6099e26b2c19857bc18_tn;Shopee;https://shopee.co.th/กระจก-Olympus-รุ่น-OM-D-/-E-M10-I-Mark-II-III-IV-/-EM5-Mark-II-กระจกกันรอย-ฟิล์มกันรอย-กระจกนิรภัย-ฟิล์มกระจก-กล้อง-เคส-i.30338338.4912803579;4.617021276595745;จังหวัดกรุงเทพมหานคร
MISBOOK วีซีดีการเลือกซื้อกล้องและเลนส์;Misbook(สำนักพิมพ์เอ็มไอเอส);15.0;108;45;28;กล้อง;https://cf.shopee.co.th/file/71995588d0ef714869cac4843ab31dde_tn;Shopee;https://shopee.co.th/MISBOOK-วีซีดีการเลือกซื้อกล้องและเลนส์-i.2181583.7717828030;4.806451612903226;จังหวัดกรุงเทพมหานคร
กล้องฟรุ้งฟริ้งCasio Tr Mini;No Brand(ไม่มียี่ห้อ);4999.0;558;2775;882;กล้อง;https://cf.shopee.co.th/file/4552e179a37f43b3f47652d87264ef50_tn;Shopee;https://shopee.co.th/กล้องฟรุ้งฟริ้งCasio-Tr-Mini-i.62719.658489981;4.794117647058823;จังหวัดกรุงเทพมหานคร
( Gogohome ) กล้องดิจิตอล Slr สําหรับตกแต่งบ้านตุ๊กตา 1 ชิ้น;;28.0;114;159;111;กล้อง;https://cf.shopee.co.th/file/16fd7ab9f7dc789f5076374ef9f2f34e_tn;Shopee;https://shopee.co.th/(-Gogohome-)-กล้องดิจิตอล-Slr-สําหรับตกแต่งบ้านตุ๊กตา-1-ชิ้น-i.84683103.7554454841;4.714285714285714;ต่างประเทศ
ซองหนังแท้สำหรับกล้องส่องพระ/ส่องจิวเวอรี่ Nikon XP ปั้มโลโก้ สีดำ มันเงา ตรงรุ่น ยึดอายุการใช้งานกล้องที่คุณรัก;Nikon(นิคอน);160.0;86;24;215;กล้อง;https://cf.shopee.co.th/file/8b558a9a0f838ae717b8852641941643_tn;Shopee;https://shopee.co.th/ซองหนังแท้สำหรับกล้องส่องพระ/ส่องจิวเวอรี่-Nikon-XP-ปั้มโลโก้-สีดำ-มันเงา-ตรงรุ่น-ยึดอายุการใช้งานกล้องที่คุณรัก-i.141196530.6959229403;4.852941176470588;จังหวัดนนทบุรี
ฟิล์ม Fuji Instax Mini สีดำ สีฟ้า สีขาว สีชมพู กล่องละ 10 ภาพ;fujifilm(ฟูจิฟิล์ม);199.0;104;258;92;กล้อง;https://cf.shopee.co.th/file/7ed88c3b63f323199ffa9a693dba2938_tn;Shopee;https://shopee.co.th/ฟิล์ม-Fuji-Instax-Mini-สีดำ-สีฟ้า-สีขาว-สีชมพู-กล่องละ-10-ภาพ-i.15523498.2069902663;4.821428571428571;จังหวัดกรุงเทพมหานคร
กล้องส่องพระ กล้องพระ มีแลนด์2 ขนาดและไฟledส่องแสง 9889;No Brand(ไม่มียี่ห้อ);90.0;357;47;36;กล้อง;https://cf.shopee.co.th/file/3e8f30ed626b52774fb341bc17adadb3_tn;Shopee;https://shopee.co.th/กล้องส่องพระ-กล้องพระ-มีแลนด์2-ขนาดและไฟledส่องแสง-9889-i.90434586.1749545040;4.725663716814159;จังหวัดกรุงเทพมหานคร
JJC CB-R1GR กระเป๋าสำหรับกล้องคอมแพค ใส่ RICOH GR, Sony RX100, ZV-1, Canon g7x;;390.0;79;62;174;กล้อง;https://cf.shopee.co.th/file/da8ec2f0f6507d955ce166d6fefab47d_tn;Shopee;https://shopee.co.th/JJC-CB-R1GR-กระเป๋าสำหรับกล้องคอมแพค-ใส่-RICOH-GR,-Sony-RX100,-ZV-1,-Canon-g7x-i.1736209.1821321870;4.8;จังหวัดกรุงเทพมหานคร
Canon EOS 850D Kit EF-S 18-55mm f4-5.6 IS STM Digital Camera - รับประกันศูนย์ 1ปี;Canon(แคนน่อน);34169.0;95;118;594;กล้อง;https://cf.shopee.co.th/file/7a536bd5e3730f7ac587cdca7e2c8575_tn;Shopee;https://shopee.co.th/Canon-EOS-850D-Kit-EF-S-18-55mm-f4-5.6-IS-STM-Digital-Camera---รับประกันศูนย์-1ปี-i.52499699.2274791778;4.953488372093023;จังหวัดกรุงเทพมหานคร
🇹🇭 Fujifilm NPW235 / NP-W235( NPW235 / np-w235) ( X-T4 ) Fully decoded 95%;KINGMA(คิงค์มา);320.0;62;21;37;กล้อง;https://cf.shopee.co.th/file/37c1445b23c28fefd31cde1568647148_tn;Shopee;https://shopee.co.th/🇹🇭-Fujifilm-NPW235-/-NP-W235(-NPW235-/-np-w235)-(-X-T4-)-Fully-decoded-95%-i.14667897.3152772400;4.846153846153846;จังหวัดนนทบุรี
【Free Pouch】Kodak M38 ฟิล์มกันรอยสําหรับกล้องถ่ายรูป（Upgraded of Kodak m35）;Kodak(โกดัค);779.0;148;687;2163;กล้อง;https://cf.shopee.co.th/file/07a73faf64e12c8295b61c1bafa81cea_tn;Shopee;https://shopee.co.th/【Free-Pouch】Kodak-M38-ฟิล์มกันรอยสําหรับกล้องถ่ายรูป（Upgraded-of-Kodak-m35）-i.112457269.4544132979;4.8;ต่างประเทศ
Nikon Z6 II Mirrorless Digital Camera(ไม่แถมAdapter FTZ)- ประกันศุนย์ 1 ปี;Nikon(นิคอน);66800.0;44;49;2515;กล้อง;https://cf.shopee.co.th/file/212d0d5378ae257a9b2ba43e2c512863_tn;Shopee;https://shopee.co.th/Nikon-Z6-II-Mirrorless-Digital-Camera(ไม่แถมAdapter-FTZ)--ประกันศุนย์-1-ปี-i.52499699.7669711110;5.0;จังหวัดกรุงเทพมหานคร
Nineties Design_Nano soft_Her only;Nineties design(ไนน์ทิสเดสซิ่ง);450.0;105;296;327;กล้อง;https://cf.shopee.co.th/file/730cca8a5dba4469237e9e454d302687_tn;Shopee;https://shopee.co.th/Nineties-Design_Nano-soft_Her-only-i.6895397.1893401949;4.880952380952381;จังหวัดกรุงเทพมหานคร
สายแพร สายแพกล้อง casio zr50 zr55 zr60 zr65 เก็บเงินปลายทางได้;;60.0;439;46;31;กล้อง;https://cf.shopee.co.th/file/712afded9bf1c5fa449a76c63a921c3a_tn;Shopee;https://shopee.co.th/สายแพร-สายแพกล้อง-casio-zr50-zr55-zr60-zr65-เก็บเงินปลายทางได้-i.14094211.1677625734;4.4875;จังหวัดสมุทรปราการ
กล้องฟิล์ม AgfaPhoto Reusable Photo Camera 35mm Agfa กล้องฟิล์มเปลี่ยนฟิล์มได้ ใช้ซ้ำได้ Agfa;;1390.0;91;897;531;กล้อง;https://cf.shopee.co.th/file/5bb344e692283378321a5c136f491637_tn;Shopee;https://shopee.co.th/กล้องฟิล์ม-AgfaPhoto-Reusable-Photo-Camera-35mm-Agfa-กล้องฟิล์มเปลี่ยนฟิล์มได้-ใช้ซ้ำได้-Agfa-i.57300433.12714112723;4.891891891891892;จังหวัดกรุงเทพมหานคร
Bn-180 Small Size Gps Module,Gps Glonass Dual,Gnss Module,Gps Module,Uart Ttl Level,;0;642.0;48;7;0;กล้อง;https://cf.shopee.co.th/file/dc1cad845c9899977c6b65a09c259260_tn;Shopee;https://shopee.co.th/Bn-180-Small-Size-Gps-Module,Gps-Glonass-Dual,Gnss-Module,Gps-Module,Uart-Ttl-Level,-i.129719886.2033457196;4.9;ต่างประเทศ
IPC-SF125(2.8MM) Dahua 2MP METAL MINI BULLET  รับสมัครตัวแทนจำหน่าย  By Vnix Group;Dahua(ดาหัว);1050.0;171;7;37;กล้อง;https://cf.shopee.co.th/file/cfad437e6a1eefd21ccfed379bbc99af_tn;Shopee;https://shopee.co.th/IPC-SF125(2.8MM)-Dahua-2MP-METAL-MINI-BULLET--รับสมัครตัวแทนจำหน่าย--By-Vnix-Group-i.104686285.2127693326;4.769230769230769;จังหวัดสมุทรปราการ
ทุ่นลอยน้ำติดกล้อง Action Camera Gopro Sj Yi xiaomi   แบบเปิดฝาออกได้;;109.0;254;82;37;กล้องแอคชั่น;https://cf.shopee.co.th/file/b40abed26c10cec314135a1c26fb6c20_tn;Shopee;https://shopee.co.th/ทุ่นลอยน้ำติดกล้อง-Action-Camera-Gopro-Sj-Yi-xiaomi---แบบเปิดฝาออกได้-i.23768353.1099776475;4.757009345794392;จังหวัดกรุงเทพมหานคร
ทุ่นลอยน้ำ สำหรับกล้อง ACTION ทุกรุ่น;No Brand(ไม่มียี่ห้อ);49.0;507;190;15;กล้องแอคชั่น;https://cf.shopee.co.th/file/aaa80c085a6d4ecda8c1bdaae973fa1c_tn;Shopee;https://shopee.co.th/ทุ่นลอยน้ำ-สำหรับกล้อง-ACTION-ทุกรุ่น-i.223237.247434439;4.668181818181818;จังหวัดพระนครศรีอยุธยา
โปรโมชั่น GoPro 10 Black โกโปร ฮีโร่ 10 แบล็ค มาพร้อมโปรโมชั่น สุดคุ้ม ถูกที่สุดในไทย ของแถมเยอะมาก ลดจริง คุ้มสุด;;16500.0;89;106;2154;กล้องแอคชั่น;https://cf.shopee.co.th/file/4b401d00ec5f455645e98d45fab86519_tn;Shopee;https://shopee.co.th/โปรโมชั่น-GoPro-10-Black-โกโปร-ฮีโร่-10-แบล็ค-มาพร้อมโปรโมชั่น-สุดคุ้ม-ถูกที่สุดในไทย-ของแถมเยอะมาก-ลดจริง-คุ้มสุด-i.43539.13310450347;5.0;จังหวัดระยอง
สาชาร์จ3.7v สำหรับแบตเตอรี่โดรน แจ็คแดง;No Brand(ไม่มียี่ห้อ);49.0;147;23;71;กล้องแอคชั่น;https://cf.shopee.co.th/file/96ff7ba494eb46ac46fe6b9954ec0f6b_tn;Shopee;https://shopee.co.th/สาชาร์จ3.7v-สำหรับแบตเตอรี่โดรน-แจ็คแดง-i.75345389.6713247428;4.6875;จังหวัดกรุงเทพมหานคร
สายรัดข้อมือ เมาท์หมุนได้360องศา gopro osmo action;;79.0;169;70;15;กล้องแอคชั่น;https://cf.shopee.co.th/file/ee453782b271ebababfd1947bca1f1dc_tn;Shopee;https://shopee.co.th/สายรัดข้อมือ-เมาท์หมุนได้360องศา-gopro-osmo-action-i.10378285.70245810;4.772151898734177;จังหวัดสมุทรปราการ
[ ส่งไว มีของเลย ] ล็อคแบต สำหรับ DJI SPARK กันแบตหลุดระหว่างบิน;No Brand(ไม่มียี่ห้อ);199.0;53;23;41;กล้องแอคชั่น;https://cf.shopee.co.th/file/6b5441dbedfc6929782fcf9c9a20334a_tn;Shopee;https://shopee.co.th/[-ส่งไว-มีของเลย-]-ล็อคแบต-สำหรับ-DJI-SPARK-กันแบตหลุดระหว่างบิน-i.57429875.1266809492;4.793103448275862;จังหวัดนนทบุรี
ราคาพิเศษ [ ศูนย์ไทย 🇹🇭 ส่งไว ] ใบพัด ของแท้ / ของเทียบ สำหรับโดรนเกษตร DJI AGRAS T10 T16 และ T20;DJI(ดีเจไอ);1200.0;103;12;73;กล้องแอคชั่น;https://cf.shopee.co.th/file/22045d43b1ee3ae5cbacf9ed5a6403b9_tn;Shopee;https://shopee.co.th/ราคาพิเศษ-[-ศูนย์ไทย-🇹🇭-ส่งไว-]-ใบพัด-ของแท้-/-ของเทียบ-สำหรับโดรนเกษตร-DJI-AGRAS-T10-T16-และ-T20-i.57429875.7352862280;5.0;จังหวัดนนทบุรี
Hero 10,9 Media Mod มีเดียมอด สำหรับ โกโปร 10/9 ExtreamGoPro #CAC006;GoPro(โกโปร);3450.0;81;77;301;กล้องแอคชั่น;https://cf.shopee.co.th/file/b3db0536a7756b882ccc74afe330a3de_tn;Shopee;https://shopee.co.th/Hero-10,9-Media-Mod-มีเดียมอด-สำหรับ-โกโปร-10/9-ExtreamGoPro-#CAC006-i.10816.7664069688;4.882352941176471;จังหวัดกรุงเทพมหานคร
เคส GoPro Hero 10 & Hero 9 สไตล์เรโทร (วินเทจ) สวยงาม ปกป้องโกโปรได้รอบตัวเครื่อง *ไม่รวมตัวกล้อง;;390.0;106;87;673;กล้องแอคชั่น;https://cf.shopee.co.th/file/a0eff2ec0232014778bb75c092fc8da8_tn;Shopee;https://shopee.co.th/เคส-GoPro-Hero-10-&-Hero-9-สไตล์เรโทร-(วินเทจ)-สวยงาม-ปกป้องโกโปรได้รอบตัวเครื่อง-*ไม่รวมตัวกล้อง-i.22373177.6190103975;4.925925925925926;จังหวัดกรุงเทพมหานคร
DJI Pocket 2 Mini Control Stick อุปกรณ์เสริม ดีเจไอ รุ่น Pocket 2, Osmo Pocket;;979.0;104;102;355;กล้องแอคชั่น;https://cf.shopee.co.th/file/cda649f014d64955f7a570055a3acd73_tn;Shopee;https://shopee.co.th/DJI-Pocket-2-Mini-Control-Stick-อุปกรณ์เสริม-ดีเจไอ-รุ่น-Pocket-2,-Osmo-Pocket-i.397148795.9755958425;4.702702702702703;จังหวัดกรุงเทพมหานคร
[OEM] แผ่นกันฝ้า แผ่นกันชื้น  ดูดความชื้น Anti Fog กันฝ้า หน้าเลนส์ gopro eken xiaomi yi 4k sport camera action;No Brand(ไม่มียี่ห้อ);19.0;508;74;50;กล้องแอคชั่น;https://cf.shopee.co.th/file/fea84e4c6dec8108ed9abd1183d3b4a1_tn;Shopee;https://shopee.co.th/[OEM]-แผ่นกันฝ้า-แผ่นกันชื้น--ดูดความชื้น-Anti-Fog-กันฝ้า-หน้าเลนส์-gopro-eken-xiaomi-yi-4k-sport-camera-action-i.5683335.49252741;4.671328671328672;จังหวัดกรุงเทพมหานคร
Drone Gps 8811pro  กล้อง6k;;4999.0;77;136;621;กล้องแอคชั่น;https://cf.shopee.co.th/file/bad0db6b00f261ef9d81347f0f151375_tn;Shopee;https://shopee.co.th/Drone-Gps-8811pro--กล้อง6k-i.167182949.4563586909;4.888888888888889;จังหวัดนนทบุรี
GoPro 10 Black Action Camera gopro10 สินค้าใหม่ ประกันศูนย์ กล่องซีล;;14900.0;122;121;3168;กล้องแอคชั่น;https://cf.shopee.co.th/file/ea00416d5d094dee36175e2bf2c6a986_tn;Shopee;https://shopee.co.th/GoPro-10-Black-Action-Camera-gopro10-สินค้าใหม่-ประกันศูนย์-กล่องซีล-i.5504161.11670562654;4.953125;จังหวัดกรุงเทพมหานคร
ใบพัดแท้ Dji agras T10 T16 T20 T30  CW, CCW;;1200.0;107;16;123;กล้องแอคชั่น;https://cf.shopee.co.th/file/1a3bb10577d6cfbb7b0fa71fd1993acc_tn;Shopee;https://shopee.co.th/ใบพัดแท้-Dji-agras-T10-T16-T20-T30--CW,-CCW-i.36592490.7862099503;4.9655172413793105;จังหวัดกำแพงเพชร
กล้องกันน้ำ SJCAM กล้อง Action Camera 4K รุ่น SJ4000 Air wifi  (ของแท้) สด (รับประกัน 1 ปี);;1275.0;177;225;2275;กล้องแอคชั่น;https://cf.shopee.co.th/file/ada57abd3b94a03db6e59693d4571c94_tn;Shopee;https://shopee.co.th/กล้องกันน้ำ-SJCAM-กล้อง-Action-Camera-4K-รุ่น-SJ4000-Air-wifi--(ของแท้)-สด-(รับประกัน-1-ปี)-i.31006021.10229334461;4.602739726027397;จังหวัดกรุงเทพมหานคร
ฟิล์ม goprohero 7 black/ hero8 black/ hero6/ hero5 /Gopro Max สุดคุ้ม ตรงรุ่น สินค้าพร้อมส่ง;Focus(โฟกัส);65.0;382;46;8;กล้องแอคชั่น;https://cf.shopee.co.th/file/33ce3367226e35a4db7b44aea1f4de71_tn;Shopee;https://shopee.co.th/ฟิล์ม-goprohero-7-black/-hero8-black/-hero6/-hero5-/Gopro-Max-สุดคุ้ม-ตรงรุ่น-สินค้าพร้อมส่ง-i.74262589.1519036451;4.865979381443299;จังหวัดสมุทรปราการ
🇹🇭  Gopro Hero Battery / แบตGoPro  (GoPro Hero 9 / GoPro Hero 8 / GoPro Hero 7 / GoPro Hero 6 / GoPro Hero 5 );Telesin(เทเลซิน);380.0;597;327;144;กล้องแอคชั่น;https://cf.shopee.co.th/file/0b5c17267e48a5e72a9f5b0cb9a1c22a_tn;Shopee;https://shopee.co.th/🇹🇭--Gopro-Hero-Battery-/-แบตGoPro--(GoPro-Hero-9-/-GoPro-Hero-8-/-GoPro-Hero-7-/-GoPro-Hero-6-/-GoPro-Hero-5-)-i.14667897.2211391204;4.795539033457249;จังหวัดนนทบุรี
สายสลิงเซฟตี้ กล้องแอคชั่น;;89.0;135;34;39;กล้องแอคชั่น;https://cf.shopee.co.th/file/de948ff5fc66107b43b20ed02a040148_tn;Shopee;https://shopee.co.th/สายสลิงเซฟตี้-กล้องแอคชั่น-i.10378285.82171073;4.8076923076923075;จังหวัดสมุทรปราการ
ของแท้ ถูกที่สุด [ แท้ศูนย์ไทย 🇹🇭 ส่งไว ] ใบพัด สำหรับโดรนเกษตร DJI MG1 MG1S MG1P;DJI(ดีเจไอ);570.0;46;3;49;กล้องแอคชั่น;https://cf.shopee.co.th/file/4b139dc14d603b8815b5ce9d496c2509_tn;Shopee;https://shopee.co.th/ของแท้-ถูกที่สุด-[-แท้ศูนย์ไทย-🇹🇭-ส่งไว-]-ใบพัด-สำหรับโดรนเกษตร-DJI-MG1-MG1S-MG1P-i.57429875.8749365013;4.833333333333333;จังหวัดนนทบุรี
🔥 HOT SALE [ ส่งไว 🇹🇭 มีของเลย ] ใบพัดลดเสียง Mavic Pro / Mavic Pro Platinum มี 2 สี;DJI(ดีเจไอ);189.0;134;40;102;กล้องแอคชั่น;https://cf.shopee.co.th/file/599f77c7a6e962a3335dacd0d52283d3_tn;Shopee;https://shopee.co.th/🔥-HOT-SALE-[-ส่งไว-🇹🇭-มีของเลย-]-ใบพัดลดเสียง-Mavic-Pro-/-Mavic-Pro-Platinum-มี-2-สี-i.57429875.1372661985;4.65;จังหวัดนนทบุรี
🔥สินค้าแท้💯%🔥Vstarcam กล้องวงจรปิด IP Camera รุ่น C7824= 1.0 Mp C24S=2MPand IR Cut WIP HD ONVIF (สีขาว/ดำ;Vstarcam(วีสตาแคม);680.0;3196;675;831;กล้องวงจรปิด;https://cf.shopee.co.th/file/8cdf9b7cfccafeb60c2b8e1d7752ea89_tn;Shopee;https://shopee.co.th/🔥สินค้าแท้💯%🔥Vstarcam-กล้องวงจรปิด-IP-Camera-รุ่น-C7824=-1.0-Mp-C24S=2MPand-IR-Cut-WIP-HD-ONVIF-(สีขาว/ดำ-i.35792093.1217743518;4.756319514661274;จังหวัดกรุงเทพมหานคร
HiLook เครื่องบันทึกกล้องวงจรปิด 8CH รุ่น DVR-208G-F1(S) (รองรับกล้อง Analog+HD ได้ทุกระบบสูงสุด 2MP) BY N.T Computer;;1250.0;48;9;90;กล้องวงจรปิด;https://cf.shopee.co.th/file/79b65f3b1cde368e75ed1637591157e0_tn;Shopee;https://shopee.co.th/HiLook-เครื่องบันทึกกล้องวงจรปิด-8CH-รุ่น-DVR-208G-F1(S)-(รองรับกล้อง-Analog+HD-ได้ทุกระบบสูงสุด-2MP)-BY-N.T-Computer-i.31205509.11354629053;5.0;จังหวัดระนอง
12V 2A อะแด็ป​เตอร์​ ไฟ DC Adapter CCTV กล้องวงจรปิด มาตราฐานดีเยี่ยม ทนทาน จ่ายไฟแรง หม้อแปลงไฟเพื่อใช้งานกับอุปกรณ์ต;No Brand(ไม่มียี่ห้อ);39.0;4398;752;620;กล้องวงจรปิด;https://cf.shopee.co.th/file/54a5791d2cad90db299b6ba81c0cfa68_tn;Shopee;https://shopee.co.th/12V-2A-อะแด็ป​เตอร์​-ไฟ-DC-Adapter-CCTV-กล้องวงจรปิด-มาตราฐานดีเยี่ยม-ทนทาน-จ่ายไฟแรง-หม้อแปลงไฟเพื่อใช้งานกับอุปกรณ์ต-i.159981228.2403418775;4.782489740082079;จังหวัดปทุมธานี
VStarcam C63S 3.0mp 1296p  180° outdoor panoramic camera;Vstarcam(วีสตาแคม);989.0;2180;639;832;กล้องวงจรปิด;https://cf.shopee.co.th/file/c5c75648c5e7496434d4ff1f885a37f7_tn;Shopee;https://shopee.co.th/VStarcam-C63S-3.0mp-1296p--180°-outdoor-panoramic-camera-i.16876891.705874309;4.83270911360799;จังหวัดกรุงเทพมหานคร
สายไฟกล้องวงจรปิด สายไฟเพิ่มความยาว Micro USB 3 ม., 5 ม. สำหรับกล้อง IP Camera;No Brand(ไม่มียี่ห้อ);129.0;491;116;325;กล้องวงจรปิด;https://cf.shopee.co.th/file/2985fe526bd2659fab441a9c0e64a2b0_tn;Shopee;https://shopee.co.th/สายไฟกล้องวงจรปิด-สายไฟเพิ่มความยาว-Micro-USB-3-ม.,-5-ม.-สำหรับกล้อง-IP-Camera-i.34868223.1729985855;4.9162303664921465;จังหวัดกรุงเทพมหานคร
เหมาะสำหรับสายต่อกล้องวงจรปิด ความยาว 4 เมตร;No Brand(ไม่มียี่ห้อ);85.0;854;136;209;กล้องวงจรปิด;https://cf.shopee.co.th/file/594a79c422cea0738a11554af13ab9ec_tn;Shopee;https://shopee.co.th/เหมาะสำหรับสายต่อกล้องวงจรปิด-ความยาว-4-เมตร-i.238823117.6253298483;4.87987012987013;จังหวัดกรุงเทพมหานคร
Xiaomi (BHR4885GL) Mi 360° Camera IP 1080p CCTV Security WiFi Global Version by Triplenetwork ของแท้ ประกันศูนย์ไทย;;899.0;501;145;260;กล้องวงจรปิด;https://cf.shopee.co.th/file/83a226224f01a6cdf29eab27b6cc003e_tn;Shopee;https://shopee.co.th/Xiaomi-(BHR4885GL)-Mi-360°-Camera-IP-1080p-CCTV-Security-WiFi-Global-Version-by-Triplenetwork-ของแท้-ประกันศูนย์ไทย-i.122581599.8065160736;4.942028985507246;จังหวัดกรุงเทพมหานคร
สายไฟต่อกล้องวงจรปิด สายเคเบิลต่อขยาย 10 เมตรสำหรับกล้อง IP Camera ที่ใช้ Adapter DC 12V สายไฟ;No Brand(ไม่มียี่ห้อ);99.0;766;152;474;กล้องวงจรปิด;https://cf.shopee.co.th/file/5dce4b9aaf07e0d8399cb178d4857ea2_tn;Shopee;https://shopee.co.th/สายไฟต่อกล้องวงจรปิด-สายเคเบิลต่อขยาย-10-เมตรสำหรับกล้อง-IP-Camera-ที่ใช้-Adapter-DC-12V-สายไฟ-i.174255648.6066795765;4.853383458646617;จังหวัดปทุมธานี
Ezviz c6n 1080P กล้องวงจรปิดไร้สาย หมุนได้ 340° (ประกัน 2ปี) : ltgroup;EZVIZ(อีแซตวีไอแซต);798.0;3404;1247;1246;กล้องวงจรปิด;https://cf.shopee.co.th/file/ab8eaa5b5d41e815983bed80a2c8b1af_tn;Shopee;https://shopee.co.th/Ezviz-c6n-1080P-กล้องวงจรปิดไร้สาย-หมุนได้-340°-(ประกัน-2ปี)-:-ltgroup-i.30902389.7215303973;4.818743563336766;จังหวัดกรุงเทพมหานคร
HIKVISION 4IN1 CAMERA 2 MP DS-2CE16D0T-ITFS (3.6 mm) IR 30 M. มีไมค์ในตัว BY BILLIONAIRE SECURETECH;Hikvision(ไฮควิชั่น);490.0;941;113;862;กล้องวงจรปิด;https://cf.shopee.co.th/file/78343256aaf7a3549584400de7047213_tn;Shopee;https://shopee.co.th/HIKVISION-4IN1-CAMERA-2-MP-DS-2CE16D0T-ITFS-(3.6-mm)-IR-30-M.-มีไมค์ในตัว-BY-BILLIONAIRE-SECURETECH-i.98767574.3401346359;4.9186046511627906;จังหวัดขอนแก่น
HIKVISION เครื่องบันทึกกล้องวงจรปิด(DVR) iDS-7204HQHI-M1/S (4CH) BY BILLIONAIRE SECURETECH;Hikvision;1450.0;261;80;525;กล้องวงจรปิด;https://cf.shopee.co.th/file/fc29e376402c1d88faab7a422851be7e_tn;Shopee;https://shopee.co.th/HIKVISION-เครื่องบันทึกกล้องวงจรปิด(DVR)-iDS-7204HQHI-M1/S-(4CH)-BY-BILLIONAIRE-SECURETECH-i.98767574.1622654449;4.909090909090909;จังหวัดขอนแก่น
🔥กล้องวงจรปิดไวไฟ Dahua IMOU Ranger 2 / A1 / A2 (IPC-A22EP) WIFI 3.6MM 2MP พูดโต้ตอบได้ รับประกัน 2 ปี;Imou(ไอโม่);739.0;498;112;959;กล้องวงจรปิด;https://cf.shopee.co.th/file/49b105c13a243acdc2f518f6f549712a_tn;Shopee;https://shopee.co.th/🔥กล้องวงจรปิดไวไฟ-Dahua-IMOU-Ranger-2-/-A1-/-A2-(IPC-A22EP)-WIFI-3.6MM-2MP-พูดโต้ตอบได้-รับประกัน-2-ปี-i.74778579.9214568932;4.955223880597015;จังหวัดกรุงเทพมหานคร
[ราคาพิเศษ 889บ.] Xiaomi Mi Home Security Camera 360° PTZ 2K กล้องวงจรปิด 1296P IP camera;Xiaomi(เสี่ยวมี่);889.0;507;393;4348;กล้องวงจรปิด;https://cf.shopee.co.th/file/97488ae528f00f9263021dcce697b61f_tn;Shopee;https://shopee.co.th/[ราคาพิเศษ-889บ.]-Xiaomi-Mi-Home-Security-Camera-360°-PTZ-2K-กล้องวงจรปิด-1296P-IP-camera-i.30331598.5236087018;4.885906040268456;จังหวัดสมุทรปราการ
IP Camera กล้องวงจรปิด MC2MP-4CW 2 ล้านพิกเซล Full HD 1080;Wintech(วินเทค);499.0;2712;1034;164;กล้องวงจรปิด;https://cf.shopee.co.th/file/a46f1481d6251f2fb3fb52444063ba39_tn;Shopee;https://shopee.co.th/IP-Camera-กล้องวงจรปิด-MC2MP-4CW-2-ล้านพิกเซล-Full-HD-1080-i.35944640.1501909580;4.763888888888889;จังหวัดกรุงเทพมหานคร
หัว DC ตัวเมีย แบบขันน็อต 5.5x2.1 สำหรับกล้องวงจรปิด;No Brand(ไม่มียี่ห้อ);5.0;2736;70;45;กล้องวงจรปิด;https://cf.shopee.co.th/file/a5d6150f4f2bdf5d99ee6cc3f3fc69f6_tn;Shopee;https://shopee.co.th/หัว-DC-ตัวเมีย-แบบขันน็อต-5.5x2.1-สำหรับกล้องวงจรปิด-i.125816852.5925224136;4.841379310344828;จังหวัดลำพูน
Hilook ชุดกล้องวงจรปิด 2MP รุ่น DVR-204G-F1(S) + THC-B120-MC จำนวน 4 ตัว + ชุดอุปกรณ์ครบเซ็ต พร้อมสำหรับติดตั้ง;HiLook(ไฮลุค);3990.0;880;813;2157;กล้องวงจรปิด;https://cf.shopee.co.th/file/02d94421bedaefdcc9736bdc5d5c8724_tn;Shopee;https://shopee.co.th/Hilook-ชุดกล้องวงจรปิด-2MP-รุ่น-DVR-204G-F1(S)-+-THC-B120-MC-จำนวน-4-ตัว-+-ชุดอุปกรณ์ครบเซ็ต-พร้อมสำหรับติดตั้ง-i.76328631.2373180806;4.820197044334975;จังหวัดระนอง
BESTBUY 4MP กล้องไร้สาย กล้องวงจรปิด Wifi 3MP พร้อมโหมดกลางคืน การตรวจสอบโทรศัพท์มือถือ V380Pro APP;No Brand(ไม่มียี่ห้อ);219.0;377;250;6247;กล้องวงจรปิด;https://cf.shopee.co.th/file/5105f815ce66c37b8d740c5d7e6e8104_tn;Shopee;https://shopee.co.th/BESTBUY-4MP-กล้องไร้สาย-กล้องวงจรปิด-Wifi-3MP-พร้อมโหมดกลางคืน-การตรวจสอบโทรศัพท์มือถือ-V380Pro-APP-i.141920238.4441732243;4.752380952380952;จังหวัดสมุทรปราการ
